id,cluster,E15_cpn,E16_cpn,E18_cpn,P1_cpn,E15_subcereb,E16_subcereb,E18_subcereb,P1_subcereb,E15_corticothal,E16_corticothal,E18_corticothal,P1_corticothal,gene_type
Snrpd3,18,88.7744,82.2645,74.5507,97.6535,73.8912,84.021,90.5414,108.68,62.9522,59.3875,67.1959,89.9607,Protein coding
Snrpe,15,124.104,112.869,94.8634,91.0679,109.55,93.5815,76.1533,90.2413,90.4475,75.1754,69.6145,87.9484,Protein coding
Sntg1,17,1.56252,2.52297,3.96071,3.39216,2.06371,2.119,2.97801,2.52719,2.90727,3.43035,3.69827,3.2655,Protein coding
Sntg2,5,0.278204,0.487567,1.0262,1.2347,0.0393101,0.0208726,0.235078,0.399515,0.0176161,0.103669,0.0902775,0.272638,Protein coding
Snupn,19,6.97645,7.02667,7.58531,5.85868,11.0376,11.8731,12.841,11.5635,10.1421,10.2228,9.80969,7.89585,Protein coding
Snurf,18,77.3999,75.5164,91.9157,129.506,84.3838,107.384,141.736,224.471,90.9522,92.2019,115.202,157.745,Protein coding
Snx1,19,25.6178,20.7312,19.426,9.92,30.358,20.7419,15.9551,7.27535,29.9921,28.4132,22.7666,12.0714,Protein coding
Snx10,18,19.0676,23.8304,27.719,30.6308,18.1679,28.3567,35.9036,39.4337,19.5302,23.7242,28.8465,33.3816,Protein coding
Snx14,19,13.1368,14.1054,14.6858,10.4087,13.6304,18.6828,19.0901,15.5122,16.6657,19.208,19.0895,14.5978,Protein coding
Snx16,18,11.6137,13.1634,14.1504,12.1967,14.3708,14.7663,21.0435,21.1687,15.751,15.8196,17.0789,14.4697,Protein coding
Snx18,10,14.0215,11.1633,9.07308,10.6405,8.17848,4.09859,3.46332,4.7394,3.26404,2.57037,2.47125,3.52248,Protein coding
Snx19,18,9.90931,9.41277,10.1788,12.0718,11.6854,11.8756,12.8469,15.5823,11.9195,10.9062,10.2425,9.73215,Protein coding
Snx2,18,17.0925,18.8026,20.2324,21.9998,15.3734,18.7755,23.2225,27.8112,17.8087,19.3404,22.4802,27.3586,Protein coding
Snx21,18,9.48097,11.6651,17.7906,20.1707,14.7086,18.7531,24.9822,26.5623,16.8908,16.8227,19.757,20.3812,Protein coding
Snx25,16,4.56364,5.67344,6.89654,7.13593,4.76097,10.4306,16.0585,15.8534,4.8007,6.35231,7.20732,6.46948,Protein coding
Snx27,19,32.1644,34.6054,33.1953,21.5582,31.1877,31.9696,34.9884,26.2332,30.0804,28.6026,27.2543,20.3101,Protein coding
Snx3,18,30.1242,30.2666,32.4838,39.302,29.3539,35.3723,43.4077,54.1358,32.3691,33.7536,39.3293,53.5715,Protein coding
Snx32,12,29.5769,33.9723,37.405,35.9483,35.9836,39.2313,35.8862,34.6429,41.0118,43.4579,50.9459,50.6909,Protein coding
Snx6,19,35.3996,31.1783,27.0946,21.1094,37.295,35.5941,32.1605,34.1245,35.2931,31.7756,29.7705,26.0062,Protein coding
Snx7,4,1.62504,5.24511,12.7631,19.2248,0.815593,6.1351,10.8188,13.1327,0.631762,0.829756,1.36019,1.29745,Protein coding
Snx8,16,1.03865,0.611392,2.04547,3.01661,0.255969,5.23206,15.2048,18.579,0.935921,0.751441,1.79491,3.01397,Protein coding
Soat1,19,2.43567,2.25996,1.80085,0.863659,4.00418,3.2145,2.91456,1.14122,3.92047,3.99197,2.86873,1.24884,Protein coding
Sobp,13,53.9902,71.5099,57.7349,53.5433,80.7095,59.4893,52.6435,45.745,83.5166,74.7946,67.1154,58.6702,Protein coding
Socs2,3,13.3068,12.2192,11.4436,16.4238,47.8764,24.2423,18.8865,17.527,51.3812,39.2631,27.1626,32.1632,Protein coding
Socs3,10,11.3208,6.88675,4.14188,4.10492,9.85601,1.41314,0.51106,0.326089,7.16492,2.88937,2.64682,2.00169,Protein coding
Socs4,19,1.75573,1.63055,1.39917,1.44293,1.48488,0.631945,0.489463,0.204091,1.30548,1.2795,1.25652,1.32914,Protein coding
Socs5,19,11.7798,9.89842,10.3279,7.26516,10.5302,8.86175,7.57123,5.61341,10.6006,9.65086,9.82056,7.34007,Protein coding
Socs7,19,28.9643,27.9678,23.4228,19.5625,32.3394,19.4295,17.505,14.7985,45.8929,37.7787,34.5324,27.8467,Protein coding
Sod1,18,123.192,140.887,139.571,178.315,125.485,153.031,176.296,248.311,122.06,128.029,140.679,189.601,Protein coding
Sod2,18,20.3616,16.4877,20.3199,22.2527,19.0143,17.3967,25.315,25.4648,15.332,14.3692,18.0373,19.6767,Protein coding
Son,13,62.3547,66.4499,48.2029,56.9483,68.2562,54.251,39.9994,39.4039,61.5362,67.3852,47.6438,60.9703,Protein coding
Sorbs1,19,37.923,33.7263,30.0817,21.0884,47.4321,36.3339,30.2417,20.081,41.3294,36.0392,28.3473,17.8484,Protein coding
Sorbs2,19,28.5913,21.8886,15.2951,10.8769,25.7056,14.6257,8.92099,4.99154,32.6954,30.3139,25.6302,18.2653,Protein coding
Sorcs1,16,0.0887081,1.14879,8.43014,13.0673,0.0595557,3.07942,39.1572,63.9388,0.170692,0.171453,0.388868,0.280328,Protein coding
Sorcs2,17,1.2782,1.94043,4.59294,8.4515,2.53736,2.03612,2.57517,3.96972,2.79999,3.21449,5.70217,9.68272,Protein coding
Sorcs3,17,0.0833776,0.34997,0.669303,1.99068,0.0113565,0.0566153,0.307674,0.723037,0.155112,0.232572,0.356974,1.78841,Protein coding
Sord,18,1.6412,2.39631,3.36522,3.70945,3.39427,3.16907,5.94843,5.48133,3.95996,3.73696,4.5083,3.92559,Protein coding
Sorl1,15,6.0707,9.1985,10.527,6.24602,5.52315,3.50248,3.58421,2.65601,3.79825,5.92364,3.6978,1.40172,Protein coding
Sort1,12,56.7077,45.75,38.3274,39.9453,43.8184,27.2859,28.8639,33.1907,66.0704,53.5271,59.0428,54.8937,Protein coding
Sos1,19,15.0803,13.4569,11.0235,9.70074,15.6243,11.863,10.8309,10.3774,15.2293,13.7002,11.18,10.9022,Protein coding
Sostdc1,0,1.84872,1.88243,0.738125,0.740706,0.00841286,0.0214765,0.0513808,0.0700241,0.0474229,0.0689458,0.109467,0.119901,Protein coding
Sox1,1,0.707052,0.568496,0.25582,0.212078,0.334321,0.289008,0.344052,0.111103,1.43267,1.09021,0.545748,0.324742,Protein coding
Sox11,19,354.993,195.072,126.417,89.8135,339.774,196.39,114.616,75.8154,308.874,217.645,154.83,81.6727,Protein coding
Sox12,19,100.734,78.8118,70.1599,74.2608,106.46,88.9425,77.7208,77.0387,99.3615,69.7952,63.6904,72.2557,Protein coding
Sox2,1,2.61764,1.09183,0.512197,0.36053,0.700157,0.457899,0.547104,0.191306,3.03327,1.84715,0.907691,0.622669,Protein coding
Sox21,1,0.50036,0.370019,0.0780541,0.134427,0.188553,0.0650945,0.050912,0.0344854,1.03076,0.331162,0.157828,0.144913,Protein coding
Sox2ot,2,1.08931,0.702624,0.150943,0.116642,1.11193,0.392363,0.421381,0.189072,4.95316,2.56539,0.885832,0.899001,Protein coding
Sox3,1,0.606505,0.363645,0.10177,0.105008,0.267227,0.110415,0.0733626,0.0593296,1.28496,0.49321,0.0798488,0.0996602,Protein coding
Sox4,19,338.394,269.253,182.871,160.769,473.546,278.453,165.627,110.07,357.591,270.3,157.782,89.0398,Protein coding
Sox5,3,35.5773,13.8249,12.9982,9.61538,128.147,61.7919,42.2533,29.1135,106.407,102.967,80.7251,65.3838,Protein coding
Sox6,9,1.90148,0.347618,0.109475,0.134433,0.193581,0.187106,0.222124,0.100815,0.826222,0.664341,0.3956,0.494689,Protein coding
Sox8,16,0.262173,0.354619,0.366841,0.392077,0.120579,0.113822,0.93032,0.190897,0.549122,0.292812,0.409887,0.497877,Protein coding
Sox9,1,0.939853,1.36369,1.14916,1.21539,0.600752,0.180174,0.349169,0.205071,1.57449,0.634732,0.445507,0.227956,Protein coding
Sp1,19,9.10175,8.451,7.8459,6.97618,7.26688,6.17653,5.49443,3.57982,6.87258,6.05706,6.27422,5.50689,Protein coding
Sp140,12,5.27164,2.82379,5.62829,4.51674,5.84654,2.61389,4.67008,4.11186,7.51719,3.63951,6.47291,5.11155,Protein coding
Sp3,19,34.6518,27.5528,19.4609,14.2012,34.8562,22.2441,15.5256,11.1456,30.9104,26.6246,20.7269,17.3511,Protein coding
Sp4,19,9.59521,10.6279,8.14279,4.7543,7.27539,7.30899,5.88653,3.59776,7.64098,7.98323,6.73643,4.67995,Protein coding
Sp9,9,0.513334,0.0813781,0.0533361,0.0439706,0.0799578,0.224032,0.708477,0.0905227,0.310454,0.452014,0.25042,0.125051,Protein coding
Spag1,19,5.0481,3.81503,3.66606,1.97664,5.43724,3.27912,2.26559,1.30995,5.60228,4.42946,3.99956,2.25059,Protein coding
Spag16,9,0.0258649,0.0408647,0,0.0619241,0.0925786,0.0401094,0.0442866,0.155874,0.0535566,0.135795,0.136872,0.299767,Protein coding
Spag5,1,0.427226,0.42953,0.175625,0.0899278,0.234034,0.130501,0.129692,0.098782,1.06457,0.578233,0.185901,0.0767183,Protein coding
Spag6,17,0.587965,0.974536,1.44878,2.08107,1.30999,1.94835,2.2754,2.83285,2.19871,2.44008,2.75534,3.34161,Protein coding
Spag9,19,54.7954,54.1845,45.3559,38.578,55.4667,37.7288,31.789,26.6317,54.1959,55.0935,47.5503,38.7785,Protein coding
Sparc,5,1.54765,5.91772,4.16035,6.11251,1.81808,0.692858,1.13456,0.642412,1.42796,2.55402,2.00396,2.35122,Protein coding
Sparcl1,11,13.277,12.0284,24.9599,48.1353,50.1774,121.403,84.2069,144.977,32.7784,78.2362,61.8857,111.057,Protein coding
Spata13,5,2.17965,2.78668,2.48467,3.26863,0.739987,0.262774,0.306259,0.421886,1.49894,1.00945,1.02685,2.02321,Protein coding
Spata20,16,0.154622,0.16386,0.397752,0.497295,0.422264,0.542433,1.03458,1.69052,0.389023,0.431152,0.52927,1.08116,Protein coding
Spata5,19,12.1753,10.1131,7.60594,5.27092,9.86065,10.799,7.38049,5.14508,8.15639,7.78336,6.87513,5.29994,Protein coding
Spats2,19,31.7293,29.5942,24.9367,20.2535,34.6694,23.6852,20.7454,16.8377,35.9507,30.4949,26.8065,21.8479,Protein coding
Spats2l,2,0.519847,0.428877,1.00438,1.88802,1.86631,0.888713,1.25325,1.07758,6.65781,3.34409,1.27052,0.78383,Protein coding
Spcs1,18,30.663,34.0004,34.5028,63.5183,28.0749,36.5451,42.014,75.9626,27.3996,30.0016,33.6193,68.4022,Protein coding
Spdef,17,0.458975,0.376994,0.434687,1.45104,0.461968,0.497157,0.383748,1.15296,0.536894,0.429179,0.414987,1.21769,Protein coding
Specc1,14,2.67424,2.11077,1.36579,1.17587,1.17523,0.678334,1.32461,3.1536,1.69858,1.66237,1.41491,1.14966,Protein coding
Specc1l,19,20.7214,19.1697,15.0323,10.6128,21.9434,15.0373,12.648,8.99235,19.3271,17.8737,12.8167,10.5846,Protein coding
Speg,8,15.5388,15.3813,22.4243,32.725,20.841,19.8409,22.721,26.6078,18.8099,21.0107,25.4953,25.1797,Protein coding
Spem1,7,6.60045,3.50741,3.01998,3.21316,8.86032,2.96946,1.58861,1.63844,7.01953,2.68846,2.37687,1.97531,Protein coding
Spen,19,30.3563,29.0576,24.0502,17.0204,27.7531,21.4955,15.548,9.16494,25.2002,24.805,19.6759,13.668,Protein coding
Spg20,19,4.00742,4.18061,3.61424,2.25632,4.22886,3.55397,3.35015,1.51519,3.26396,3.4409,3.66571,2.24984,Protein coding
Spg7,18,22.6208,23.7036,24.7428,31.9551,20.962,23.2255,22.2202,34.4355,22.0868,23.2814,23.6977,28.9393,Protein coding
Sphkap,16,0.822767,2.1012,4.61107,8.63686,1.8542,9.21252,30.5287,32.0009,3.70739,3.11491,2.37859,4.00099,Protein coding
Spice1,13,5.10388,5.14984,6.2974,2.87739,6.72019,6.81342,6.91711,3.78964,6.39163,6.49555,7.13198,3.55623,Protein coding
Spint2,-1,5.28319,8.82524,4.06769,5.17156,4.19299,9.5683,6.94555,9.2762,5.00109,5.63564,5.91812,9.08802,Protein coding
Spire1,15,26.5177,33.6528,38.1059,41.9909,24.7016,25.0362,25.4414,23.83,25.7097,26.0327,24.9603,24.4252,Protein coding
Spire2,19,23.3541,19.9708,20.2661,14.2058,26.6356,24.8217,22.1735,13.9573,26.8413,24.1042,22.9546,13.8296,Protein coding
Spnb1,17,1.88075,1.96231,2.79022,4.52983,1.02977,1.73228,2.04128,2.02562,0.704765,1.57939,2.68673,4.78671,Protein coding
Spnb2,18,67.1424,80.6656,93.2847,100.927,71.1758,93.6704,123.269,134.823,88.9156,92.3926,97.1011,108.225,Protein coding
Spnb4,18,9.60696,18.3394,32.1925,40.3774,13.5388,29.4506,43.4936,50.4272,18.752,25.0973,31.5534,38.3991,Protein coding
Spns1,18,22.6415,21.5299,23.8438,33.9893,24.0039,23.8545,26.4385,39.594,23.0312,23.2859,25.9386,32.5087,Protein coding
Spns2,19,38.5283,37.3798,37.4439,23.7259,29.7245,23.9728,19.0679,10.5198,29.7337,24.2596,23.5811,10.532,Protein coding
Spock1,12,24.9005,27.8121,45.8209,73.2946,68.3057,51.2859,48.243,70.4579,64.6821,70.1768,86.88,107.201,Protein coding
Spock2,17,11.4193,21.2799,38.7606,64.9524,13.9405,30.9263,52.7609,74.1393,22.3715,33.7211,55.3416,96.0318,Protein coding
Spock3,9,0.125437,0.239467,0.335128,0.52886,0.0804071,0.230213,0.359271,1.14025,0.107901,0.39918,0.38513,1.81606,Protein coding
Spon1,16,0.408127,0.719071,1.85714,4.32295,2.59442,1.41145,4.58123,10.2985,0.675817,1.03669,3.03435,3.43691,Protein coding
Spon2,17,0.472216,0.399568,0.348619,1.26214,0.31265,0.212729,0.217718,0.713435,0.246309,0.221885,0.182607,0.992149,Protein coding
Spop,12,36.4041,36.3658,36.1346,37.3265,56.5306,42.6742,44.558,44.8951,66.4792,61.1479,59.8393,72.4832,Protein coding
Spp1,0,0.113782,1.18995,0.337434,0.229386,0.0301895,0.0199085,0.037396,0.0741925,0.0400144,0.0255645,0.182579,0.108893,Protein coding
Spr,14,12.0821,12.0717,16.19,20.9134,12.077,13.3725,23.2988,28.8364,9.20551,10.9958,13.6139,17.8237,Protein coding
Spred1,13,13.8324,14.1503,10.767,9.59821,14.3549,11.699,7.80945,6.89934,15.0914,16.4217,12.6733,11.8061,Protein coding
Spred2,13,19.9098,18.3317,15.0966,13.7511,25.4225,21.5058,14.9399,13.5947,24.688,25.7791,20.9463,19.9136,Protein coding
Spred3,11,5.96074,8.70812,5.75519,7.13511,5.76727,17.7432,7.44889,6.40022,3.93543,9.10052,5.48004,6.71009,Protein coding
Sprn,17,4.14174,9.98968,19.3082,33.2271,4.1208,12.8077,23.8954,49.3818,8.58599,12.8509,23.9256,43.4205,Protein coding
Spry1,10,4.77013,4.40422,3.3541,5.48732,2.28193,2.80341,2.89436,4.17504,0.99805,1.10354,0.979004,1.58804,Protein coding
Spry2,1,4.99328,11.5539,12.1733,11.6395,7.57725,6.84409,3.569,4.47899,21.2697,19.004,12.7728,9.61654,Protein coding
Spry3,3,1.569,0.969406,1.06348,0.514661,2.9976,1.78591,1.2692,0.635452,2.91672,2.54533,2.41034,1.38152,Protein coding
Spry4,16,0.0251579,0.334613,0.388835,0.403659,0.0350402,0.928174,0.734703,0.220404,0.0422357,0.351769,0.47889,0.363,Protein coding
Spryd3,18,18.5386,21.2202,28.6169,39.3917,17.8838,32.6143,50.7605,64.7547,22.7428,25.1522,34.7313,50.4568,Protein coding
Spryd4,18,3.38001,3.09817,3.96587,4.40285,4.02385,5.1078,6.65173,7.62162,3.81202,4.24808,5.14591,6.33948,Protein coding
Spsb1,9,1.36464,1.7264,2.92101,3.03906,4.30259,3.99091,3.23477,2.03018,6.34594,10.7158,13.2973,22.7341,Protein coding
Spsb4,14,4.52475,4.29599,5.70285,8.36181,3.33212,4.85704,5.49761,5.86176,3.03194,3.18826,3.92829,3.24998,Protein coding
Sptlc2,18,14.87,15.4359,11.3391,14.9581,16.3266,19.325,14.8559,19.7181,15.2654,16.1184,11.5595,14.157,Protein coding
Spty2d1,10,6.56906,3.49375,2.63659,2.20448,3.31617,2.3161,2.03752,1.61307,3.26501,2.52994,2.51433,2.33885,Protein coding
Sqle,14,85.0521,91.2291,101.399,94.0421,46.1573,128.191,124.272,123.007,39.0611,57.0797,78.1925,94.4692,Protein coding
Sqrdl,0,0.0935027,0.414882,0.122525,0.049227,0.0267875,0.0156214,0,0.0187954,0.0225577,0.0435618,0.00796309,0.0607696,Protein coding
Sqstm1,18,57.4094,61.33,79.4579,109.914,54.4812,66.3574,91.3733,131.322,63.3646,65.61,88.1896,147.462,Protein coding
Srbd1,19,15.8468,14.4303,11.9181,8.23722,14.9862,14.7414,12.1161,10.2971,15.5245,13.9915,13.2825,9.82776,Protein coding
Src,19,36.6946,34.9324,35.8891,31.8703,39.3196,37.9567,34.3346,30.5962,43.9005,38.0043,33.1447,26.3083,Protein coding
Srd5a3,18,3.80926,3.68556,4.28185,6.0421,3.69019,4.77994,4.95732,8.30423,3.92754,3.9238,4.19985,6.00653,Protein coding
Srebf2,8,83.2008,88.379,80.42,88.618,69.1182,96.3456,77.6203,84.117,57.4706,66.0845,64.4779,81.3896,Protein coding
Srek1ip1,13,4.26931,4.82236,6.04504,2.52681,3.83473,4.50958,4.57417,2.53775,4.13965,5.05036,5.6759,2.41763,Protein coding
Srf,19,24.6705,19.7038,15.6278,12.705,26.8182,21.7826,15.7473,10.6277,23.8096,20.3316,17.0883,14.1238,Protein coding
Srgap3,8,69.2896,66.2476,73.1975,90.9472,79.9951,60.3901,64.1222,63.6688,71.646,63.7086,55.352,55.1734,Protein coding
Sri,18,5.31682,6.96238,8.88303,11.0921,7.96623,11.0735,11.9723,13.1378,9.16624,10.6871,12.065,15.4593,Protein coding
Srl,19,19.0506,16.046,12.0628,7.66446,18.1539,18.6552,17.5888,13.3388,12.1885,11.4764,10.8877,9.24959,Protein coding
Srm,14,60.0546,63.5717,66.2659,88.2665,41.4158,65.4331,74.8334,102.822,26.7262,32.1142,35.0623,52.2155,Protein coding
Srp14,18,73.321,70.417,66.3113,86.7747,72.4917,67.6767,71.0918,101.707,61.8246,64.8318,70.3028,103.299,Protein coding
Srrm2,19,164.458,185.878,152.109,125.769,153.715,129.833,103.851,87.0551,139.022,146.97,121.518,112.658,Protein coding
Srrm4,19,62.7677,49.9741,33.8855,24.1636,75.4745,25.5003,19.4954,13.6776,81.2566,59.3638,45.4234,29.0066,Protein coding
Srsf10,19,77.1681,61.3708,51.7302,46.3663,75.2549,59.5172,47.8269,45.812,67.9934,62.7738,57.0987,56.9896,Protein coding
Srsf12,19,36.7759,32.5482,23.6293,25.0126,29.9642,20.9276,18.3403,18.9304,27.2461,27.9909,22.4748,25.0112,Protein coding
Srsf13b,12,9.55545,10.8806,13.4056,14.7735,11.4166,13.2566,13.2772,14.0186,14.1899,13.6866,15.046,16.5083,Protein coding
Srsf4,19,71.8769,57.1629,47.5107,43.4795,70.5564,53.2683,39.5236,34.8296,64.6232,53.9269,48.4502,47.9963,Protein coding
Srsf9,19,31.7749,25.6839,21.0946,16.9882,28.536,25.4957,21.7413,18.1551,24.2798,23.1445,20.7318,20.0871,Protein coding
Srxn1,17,1.80842,1.91802,3.10351,3.93808,2.73062,2.29006,3.8323,4.01445,3.27638,3.879,5.8832,5.53275,Protein coding
Ss18,3,8.06545,4.70095,4.382,2.57532,18.3094,13.5572,7.77171,3.89259,19.9951,16.8464,10.7761,5.88293,Protein coding
Ssbp2,11,30.1258,48.4516,48.6271,55.9454,72.47,156.584,114.025,89.8033,56.964,96.1662,93.3091,77.3376,Protein coding
Ssbp3,12,171.73,126.955,94.8161,83.6765,183.202,79.8371,62.4807,57.8738,270.516,185.369,181.35,180.998,Protein coding
Ssbp4,8,30.8043,32.0276,40.8947,62.154,31.5808,28.9529,34.7129,57.6863,24.7869,28.2922,37.4047,53.0957,Protein coding
Ssfa2,14,2.3266,2.15684,2.31948,2.65732,1.30811,2.34371,3.49797,3.14336,1.5012,1.33567,1.48639,1.61118,Protein coding
Ssh2,13,8.85488,11.3491,8.8444,6.10572,10.0937,9.07105,7.73025,4.00443,10.8314,11.7018,7.45642,4.92385,Protein coding
Ssh3,17,8.80485,12.7069,19.5654,28.0908,9.23571,11.6883,13.3891,17.6882,11.5678,14.2986,19.1324,26.2158,Protein coding
Sspn,4,0.167628,0.314855,0.297692,0.406676,0.0514413,0.140161,0.270353,0.467933,0.0852543,0.137827,0.208886,0.224133,Protein coding
Ssr2,18,58.0948,56.7485,53.3455,89.9658,48.7146,53.17,57.4534,111.614,42.6493,46.6439,55.9474,90.1309,Protein coding
Ssr3,18,54.5298,57.537,57.8602,69.5233,46.4589,51.9183,55.3331,80.4665,50.7871,50.6374,48.8378,59.9947,Protein coding
Ssr4,18,24.1711,24.8405,23.4034,36.496,25.8098,23.847,23.3906,44.3504,20.0048,18.2456,19.1912,36.5343,Protein coding
Sst,9,12.3148,0.453251,0.543791,1.76482,0.251285,1.34125,1.36656,2.76922,0.466004,1.31738,3.1309,18.3506,Protein coding
Sstr1,4,1.05578,2.06318,11.3083,14.8643,0.0526384,1.22378,16.0492,28.8016,0.0930177,0.419242,1.18213,1.57087,Protein coding
Sstr3,10,3.72356,1.43544,2.16779,2.21046,0.923236,0.146044,0.174723,0.284368,0.66527,0.483822,1.27074,1.36535,Protein coding
Sstr4,16,0.0462744,0.0279005,0.254816,1.41993,0.0528617,0.106866,0.549052,2.79804,0.0552868,0.0707212,0.297532,1.47991,Protein coding
Ssu72,18,23.2236,21.8581,22.4992,28.1621,20.5655,27.5329,29.6598,38.8986,18.789,18.589,22.119,31.3707,Protein coding
Ssx2ip,8,7.19664,8.39444,10.6349,24.4891,11.4946,9.2842,12.6434,16.8396,12.4658,13.3047,13.2517,14.3337,Protein coding
St18,2,0.168545,0.0713176,0.016165,0.0356543,1.29189,0.369443,0.357352,0.0392722,4.15332,1.00024,0.303177,0.284998,Protein coding
St3gal1,7,15.4326,18.8764,22.7,15.7074,112.67,64.6134,54.6182,40.7891,86.9839,50.2257,13.4605,5.11865,Protein coding
St3gal2,14,17.4216,18.358,20.8681,24.8937,17.804,23.6555,28.3239,31.2175,15.971,17.3395,15.8903,16.4324,Protein coding
St3gal5,12,15.0674,11.8179,11.4347,13.7124,27.9316,16.0908,17.3108,22.0728,32.3805,25.2017,24.7261,38.9347,Protein coding
St3gal6,9,0.0788379,0.18426,0.194005,0.357121,0.135113,0.131874,0.212607,0.567692,0.136542,0.337039,1.25,2.82433,Protein coding
St5,17,1.47998,2.64766,2.44603,2.09356,1.09843,2.26072,2.8705,2.43311,1.32976,2.78136,4.13141,5.11465,Protein coding
St6gal1,19,26.9114,23.3773,18.7707,8.84967,30.3331,16.5613,14.7622,6.15849,41.8185,31.2155,27.6273,11.331,Protein coding
St6gal2,15,9.28945,18.8825,21.7505,17.2766,6.85725,7.68631,9.38529,9.95805,5.51551,9.05991,7.48914,5.33551,Protein coding
St6galnac3,19,2.87816,3.66491,2.53409,1.63085,1.9991,1.47804,1.26884,0.92784,2.26796,3.02072,2.28651,1.76753,Protein coding
St6galnac5,16,0.924595,1.50134,3.37856,4.80201,0.540605,1.35418,3.42566,7.75455,1.00403,3.04136,1.909,2.82584,Protein coding
St7,13,29.8364,38.7781,39.1325,25.2659,33.3191,35.1831,31.2947,26.2996,39.3217,44.1092,49.0189,29.3735,Protein coding
St8sia1,19,11.2374,10.5983,8.44679,6.01943,9.4886,7.26862,5.43416,5.2089,6.20776,6.64309,5.27079,4.39204,Protein coding
St8sia2,15,99.8462,123.556,113.786,103.386,58.0635,80.6902,94.4371,130.481,65.9728,67.3971,69.3758,48.097,Protein coding
St8sia3,18,13.2943,13.9032,12.6554,13.0142,12.5126,10.5276,13.362,20.1866,11.6075,13.7031,13.3626,15.1629,Protein coding
St8sia4,10,9.59113,12.3945,11.1476,2.85292,5.833,5.7507,5.62843,1.28307,7.57637,7.91021,6.13032,1.43635,Protein coding
St8sia5,16,1.21829,0.667019,0.416271,1.25199,0.559024,0.469589,0.567376,3.17733,0.316216,0.467413,0.653116,3.4635,Protein coding
Stac,17,1.02221,0.868803,1.15369,1.79712,0.322393,0.58922,0.88661,1.78551,1.66301,1.23131,0.847131,1.58822,Protein coding
Stac2,6,6.34661,5.87109,5.70834,3.2728,8.416,9.23437,7.82505,2.9885,37.9243,37.3381,60.8494,55.2434,Protein coding
Stac3,13,3.11753,2.79694,2.6925,2.12541,4.00572,3.21734,2.34813,1.51359,4.53668,3.57194,3.43189,3.6152,Protein coding
Stag2,12,13.5936,13.8013,12.6152,10.8172,16.9417,10.5892,8.16843,6.85913,19.8754,18.6714,17.5324,16.9452,Protein coding
Stag3,12,2.18186,2.98337,4.50301,3.87952,3.213,2.7983,3.6039,3.462,4.06089,5.02218,6.35515,5.20452,Protein coding
Stam,15,24.7402,21.723,20.8312,18.294,20.1997,15.1736,15.8415,16.0286,22.2443,15.8694,13.851,14.4537,Protein coding
Stam2,13,16.0547,16.9112,16.1031,15.1072,16.223,13.904,10.9217,8.90845,15.9825,17.7724,15.2772,12.6486,Protein coding
Stambpl1,17,2.0708,3.88809,6.48983,6.20704,1.39622,3.01452,4.52441,4.24737,1.74651,3.42133,5.18866,5.77571,Protein coding
Star,19,6.1239,5.4749,4.8162,3.81972,6.167,4.93398,3.60333,2.77856,6.63929,6.28915,5.29149,3.93016,Protein coding
Stard10,17,4.59035,4.37067,4.56948,7.21863,5.92495,5.1303,5.26616,7.66023,7.34055,6.7901,9.50626,19.5771,Protein coding
Stard3,19,24.7269,17.5419,14.3804,12.3563,24.7231,14.9142,11.8973,13.4662,27.8676,21.7471,22.1074,19.1709,Protein coding
Stard3nl,18,29.9963,25.8361,28.7262,31.8152,36.1274,38.7627,41.4695,53.1817,37.2536,35.4086,36.8024,37.9438,Protein coding
Stard4,15,3.7906,4.71119,6.00799,2.74769,3.23647,5.12319,4.49334,1.41079,1.93101,2.51527,3.52755,3.68253,Protein coding
Stard5,6,0.985209,1.10339,1.46267,1.07359,2.2165,2.01775,2.00727,1.28575,2.50451,3.50256,4.63733,2.09104,Protein coding
Stat1,3,1.76462,1.1043,0.820942,0.675195,3.20628,1.65413,1.14617,1.00295,3.11635,2.26467,1.66743,1.03957,Protein coding
Stat2,19,14.4806,13.9622,16.8904,10.379,17.2612,22.1665,23.0817,13.5701,16.9049,16.7999,20.3342,14.579,Protein coding
Stat3,12,0.707686,0.664753,1.30314,2.07935,2.59057,2.32647,3.2808,3.82164,3.82574,2.71217,2.53635,3.26785,Protein coding
Stat4,9,0.026948,0.109677,0.206834,0.266399,0.0253979,0.156161,0.301939,0.427,0.104753,0.0505797,0.324355,0.741373,Protein coding
